ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
REA0-273,A380_2873,Réacteur gauche,8503,16.588449999999998,5159
VOL17-358,E175_1224,Volet de bord de fuite gauche,13538,20.2487,2109
ORD12-269,E170_2644,Ordinateur de bord,13636,17.90140000000001,2387
POR34-044,B767_4418,Porte cargo,9433,12.417950000000005,3886
SPO16-214,B747_1933,Spoilers,10059,20.85784999999998,9569
TRA21-015,A321_0497,Train d'atterrissage avant,13881,16.52315,6294
POR34-159,None_3322,Porte cargo,12975,19.191249999999997,4520
POR34-532,A350_5575,Porte cargo,9210,17.9815,6721
SYS10-138,B767_2195,Système d'alerte de proximité au sol (GPWS),10293,12.186949999999996,5087
AUT8-330,B747_0302,Autopilote,10752,14.274800000000003,4315
DET29-175,CRJ700_0354,Détecteurs de fumée en cabine,8194,13.82310000000001,3392
SYS36-027,E175_5515,Système de divertissement en vol,11337,13.38755000000001,4022
VOL17-498,B777_3756,Volet de bord de fuite gauche,8999,16.99885,4461
VOL18-352,B747_0620,Volet de bord de fuite droit,11778,18.254699999999996,4316
TRA20-279,E175_5083,Train d'atterrissage principal droit,14113,16.98995,3006
POR34-375,E170_5314,Porte cargo,9265,19.83474999999999,4916
SYS35-046,None_6838,Système d'annonce publique,14483,26.275450000000024,5683
VOL18-368,B737_0342,Volet de bord de fuite droit,8322,9.760300000000004,4869
SYS28-608,E170_2289,Systèmes d'oxygène d'urgence pour les passagers,8714,16.63110000000001,3794
TRA19-356,A350_6030,Train d'atterrissage principal gauche,9879,20.400850000000016,8864
EQU23-683,A320_2772,Équipement de navigation par satellite (GPS),9026,14.289899999999996,6128
SYS33-521,CRJ900_6725,Système d'éclairage de cabine,12768,22.253200000000014,2262
SYS14-639,B737_6821,Système d'extinction d'incendie du moteur,13352,20.7648,3999
AIL5-111,A340_2833,Aileron gauche,11968,13.783199999999995,9375
REA0-371,B767_2487,Réacteur gauche,9675,19.216250000000002,4228
EMP4-303,E170_2532,Empennage horizontal,13391,18.309649999999994,7148
BOI22-064,B757_0577,Boîte noire (enregistreur de vol),11356,17.349399999999996,7382
POR34-089,B767_2487,Porte cargo,8158,16.791700000000002,8319
GEN13-341,CRJ900_6725,Générateur électrique,8862,13.651299999999999,6348
SYS10-116,A320_6364,Système d'alerte de proximité au sol (GPWS),10944,13.0056,7819
REA1-012,B757_1659,Réacteur droit,11848,19.1052,8117
GOU3-081,B737_3698,Gouvernail de direction,11669,15.679349999999996,3973
SYS24-529,A320_6052,Système de communication radio,12365,16.68975,5904
BOI22-600,B767_3637,Boîte noire (enregistreur de vol),9755,13.13825,4241
CAM38-192,B767_3637,Caméra de surveillance externe,12336,19.2364,9835
SYS10-214,E170_2644,Système d'alerte de proximité au sol (GPWS),8684,12.2566,1983
ANT25-022,CRJ900_5255,Antenne radar,13676,17.717400000000005,8538
REA1-242,B737_0274,Réacteur droit,14184,26.271599999999978,8368
POR34-604,A330_2838,Porte cargo,10706,12.351899999999999,9274
ECL30-588,A321_2905,Éclairage d'urgence,8529,14.178349999999995,1877
TRA20-658,A330_1129,Train d'atterrissage principal droit,12137,14.757549999999995,5693
VOL17-148,A320_6052,Volet de bord de fuite gauche,8838,51.133699999999926,3285
CAM38-216,B777_6834,Caméra de surveillance externe,10302,21.6773,4891
SYS31-255,E170_4298,Système de conditionnement d'air,12514,22.99109999999998,2823
RAD11-594,B747_2406,Radar météorologique,13313,24.30995,4536
ECL30-626,CRJ900_4486,Éclairage d'urgence,8425,17.938750000000002,8197
SYS7-509,B767_6273,Système de gestion de carburant,13349,23.35134999999998,1959
DET29-383,CRJ900_6891,Détecteurs de fumée en cabine,8041,18.817149999999994,1337
SYS36-541,B737_5678,Système de divertissement en vol,13518,19.7957,9849
SYS33-242,B757_2283,Système d'éclairage de cabine,14305,16.49075,3411
SYS24-103,B767_6273,Système de communication radio,12542,20.843299999999996,8661
AIL5-424,CRJ700_4473,Aileron gauche,14597,21.876549999999998,1165
AUT8-059,None_5828,Autopilote,8974,15.6601,5084
SYS14-312,B737_2293,Système d'extinction d'incendie du moteur,12338,17.2387,9867
SYS14-470,E175_0583,Système d'extinction d'incendie du moteur,8892,12.6458,5285
SYS7-491,CRJ900_6200,Système de gestion de carburant,13541,20.86215000000001,5972
RAD11-469,B757_1659,Radar météorologique,12198,20.047699999999995,5653
SYS7-616,E170_4298,Système de gestion de carburant,8471,15.111650000000001,1978
SYS31-034,CRJ700_2805,Système de conditionnement d'air,9115,18.70224999999999,9464
SIE26-531,A320_0039,Siège pilote,13153,18.60595,1429
POR34-363,None_6155,Porte cargo,8275,14.616250000000004,1499
VOL17-383,A320_6052,Volet de bord de fuite gauche,14049,25.56634999999999,1956
BOI22-330,A350_4712,Boîte noire (enregistreur de vol),8905,12.690749999999996,9165
SYS31-506,A320_6954,Système de conditionnement d'air,10418,15.04069999999999,4993
CAM38-203,E175_0964,Caméra de surveillance externe,40214,47.5961,2877
SYS14-122,None_5883,Système d'extinction d'incendie du moteur,12970,15.785500000000004,8767
AIL5-435,A320_6364,Aileron gauche,13679,16.32085,3943
SYS37-532,A330_5589,Système d'éclairage de piste,8915,17.422250000000002,7619
AIL6-249,B757_0500,Aileron droit,10150,57.8825,8321
SIE26-211,B767_3223,Siège pilote,14050,19.6975,8792
SYS33-083,E175_4832,Système d'éclairage de cabine,9924,15.9226,5113
SYS24-548,E170_2289,Système de communication radio,14824,22.247599999999988,1972
ECL30-084,A340_2275,Éclairage d'urgence,11306,20.75190000000001,6925
AIL6-659,B747_4253,Aileron droit,10739,17.309850000000004,5780
GOU3-237,None_5391,Gouvernail de direction,14553,22.99595,3610
DET29-565,CRJ700_2204,Détecteurs de fumée en cabine,14750,18.8525,9600
GEN13-086,B737_6821,Générateur électrique,13774,22.540100000000017,7256
SYS31-037,B767_3637,Système de conditionnement d'air,13166,23.01090000000001,3675
ANT25-418,A340_3881,Antenne radar,11464,13.7036,8264
SYS28-457,A340_0646,Systèmes d'oxygène d'urgence pour les passagers,10733,17.582950000000004,1286
ECL30-594,B757_2283,Éclairage d'urgence,10453,18.750949999999996,7490
REA0-689,A320_6052,Réacteur gauche,9277,13.418550000000009,6151
TRA21-663,A340_2112,Train d'atterrissage avant,10344,19.1556,1352
SYS2-105,CRJ700_2827,Système hydraulique principal,10541,15.592149999999997,9576
AIL6-565,E175_2393,Aileron droit,13446,18.4029,2949
RAD11-153,E170_2532,Radar météorologique,14613,18.114950000000004,5204
DIS32-588,CRJ700_5389,Dispositif d'atterrissage d'urgence (comme les toboggans),12388,17.266199999999998,5237
SYS37-212,A330_5024,Système d'éclairage de piste,14833,21.07795,1296
AUT8-114,E170_0564,Autopilote,9940,12.151,9006
AUT8-027,E175_2393,Autopilote,11390,19.87850000000001,7364
EQU23-131,B737_0274,Équipement de navigation par satellite (GPS),10764,13.0386,9643
SYS14-331,A320_4881,Système d'extinction d'incendie du moteur,12656,24.124399999999998,6220
SYS14-122,CRJ900_6725,Système d'extinction d'incendie du moteur,11910,15.5865,5089
DIS32-559,CRJ900_5525,Dispositif d'atterrissage d'urgence (comme les toboggans),10124,17.2626,1065
POR34-677,B747_2822,Porte cargo,11191,17.919650000000004,9906
SYS31-685,E170_4304,Système de conditionnement d'air,12588,15.146200000000004,9077
SYS28-381,E170_2173,Systèmes d'oxygène d'urgence pour les passagers,10753,17.84595,4970
CAM38-001,E175_5515,Caméra de surveillance externe,9715,11.322249999999999,9314
TRA19-336,B737_6821,Train d'atterrissage principal gauche,9733,11.572949999999999,8095
ECL30-241,E175_4239,Éclairage d'urgence,8182,11.11930000000001,6204
SIE26-164,E170_0564,Siège pilote,9598,14.107700000000001,9330
CAM38-636,B767_2187,Caméra de surveillance externe,9874,20.405100000000004,2667
SYS10-009,None_6838,Système d'alerte de proximité au sol (GPWS),8821,18.84415,5187
EMP4-374,CRJ900_6725,Empennage horizontal,9637,16.54255,5814
TRA21-367,B757_3072,Train d'atterrissage avant,14121,19.409150000000004,3517
REA0-299,B777_1042,Réacteur gauche,14741,23.61215,8033
SYS36-040,B737_2584,Système de divertissement en vol,11695,15.669249999999996,6101
DIS32-133,A350_4712,Dispositif d'atterrissage d'urgence (comme les toboggans),8690,12.2835,4877
TRA20-174,A321_2905,Train d'atterrissage principal droit,14854,21.632099999999994,8841
TRA19-079,E170_2289,Train d'atterrissage principal gauche,11911,42.867650000000054,8425
SYS10-693,B757_4876,Système d'alerte de proximité au sol (GPWS),14807,21.83805,5280
SYS28-665,E175_6291,Systèmes d'oxygène d'urgence pour les passagers,9454,20.3921,9195
DIS15-528,B777_3756,Dispositifs de levage (flaps),12511,23.83765000000001,8156
BOI22-683,B767_1623,Boîte noire (enregistreur de vol),13969,19.53435000000001,7109
SYS36-373,E175_4749,Système de divertissement en vol,8617,18.48955,6908
AUT8-573,E175_1713,Autopilote,9805,20.28575,6102
ECL30-169,None_5883,Éclairage d'urgence,9350,12.8525,7666
SYS31-020,CRJ900_6725,Système de conditionnement d'air,12207,15.418050000000004,9330
AIL5-288,B737_2584,Aileron gauche,10220,18.912999999999997,8487
SYS35-059,B767_3156,Système d'annonce publique,14316,17.803400000000003,6501
TRA21-492,A321_0613,Train d'atterrissage avant,11196,17.505399999999998,5250
SYS2-389,CRJ900_5158,Système hydraulique principal,8206,16.316899999999997,6458
SIE27-364,B757_0284,Siège copilote,10181,16.71815,9115
BOI22-132,B757_1707,Boîte noire (enregistreur de vol),13526,17.3149,1078
DIS15-297,CRJ900_1184,Dispositifs de levage (flaps),13761,18.785150000000005,3797
TRA21-108,E175_0808,Train d'atterrissage avant,8091,14.114650000000005,6537
GEN13-070,A320_2772,Générateur électrique,12264,18.633599999999998,3960
SYS37-061,None_5980,Système d'éclairage de piste,14512,23.1488,2301
SYS7-343,B757_2360,Système de gestion de carburant,13357,22.710550000000012,1706
SIE27-352,E175_0488,Siège copilote,11484,33.986599999999996,9040
SPO16-564,E175_0440,Spoilers,8094,17.86809999999999,8643
SYS28-482,A321_0467,Systèmes d'oxygène d'urgence pour les passagers,12689,16.32235,8324
SYS31-449,A340_0646,Système de conditionnement d'air,10516,19.0534,7732
SYS33-063,CRJ700_2805,Système d'éclairage de cabine,12103,14.34845,7192
SYS24-405,B737_2293,Système de communication radio,10178,17.2447,6904
SYS35-049,B767_0317,Système d'annonce publique,9372,18.79779999999999,8942
SPO16-142,B747_0607,Spoilers,12400,23.87000000000002,9140
CAP39-623,A380_3051,Capteurs de vitesse du vent,11860,21.849,1297
SYS28-648,A320_4124,Systèmes d'oxygène d'urgence pour les passagers,10920,39.378,1149
AUT8-524,A321_0497,Autopilote,8371,17.29665,8728
SYS36-351,A321_3449,Système de divertissement en vol,14699,26.583850000000023,5746
SYS24-436,None_5579,Système de communication radio,11118,16.565700000000003,2893
POR34-648,A350_5575,Porte cargo,14886,21.7289,6803
CAP39-258,E175_0488,Capteurs de vitesse du vent,13699,24.46385,7502
VOL18-396,B737_5252,Volet de bord de fuite droit,14915,24.582250000000002,8500
GEN13-483,A330_5589,Générateur électrique,11615,14.80725,2195
TRA21-263,B777_3756,Train d'atterrissage avant,12907,23.86305,1904
ECL30-611,B737_0608,Éclairage d'urgence,11031,20.455649999999995,1916
SYS35-486,None_0075,Système d'annonce publique,9801,11.46115,3106
SYS14-032,A321_4895,Système d'extinction d'incendie du moteur,11428,17.1322,4144
AUT8-353,E170_1384,Autopilote,9931,12.790649999999996,5801
SYS33-168,B777_1042,Système d'éclairage de cabine,13788,17.7562,1241
SYS7-049,A320_4603,Système de gestion de carburant,68453,85.97095,8259
CAM38-636,B757_1707,Caméra de surveillance externe,14361,23.005150000000015,8931
SYS37-200,B767_6463,Système d'éclairage de piste,11665,19.47474999999999,4184
DET29-084,A321_2905,Détecteurs de fumée en cabine,12192,20.590800000000005,5202
TRA19-159,B737_6470,Train d'atterrissage principal gauche,13289,21.272349999999996,1820
SYS2-560,None_5828,Système hydraulique principal,10354,14.567099999999996,4597
TRA20-530,CRJ900_1184,Train d'atterrissage principal droit,13779,18.885849999999994,5444
SYS24-475,A330_1129,Système de communication radio,12403,16.983449999999998,3388
SYS28-181,B747_0195,Systèmes d'oxygène d'urgence pour les passagers,14895,21.33925,5661
AIL5-402,CRJ700_2805,Aileron gauche,12873,20.883950000000013,2667
REA1-579,B767_0657,Réacteur droit,13297,22.901550000000018,3551
AIL5-518,A350_5575,Aileron gauche,10553,12.245949999999999,7344
VOL18-602,A350_6030,Volet de bord de fuite droit,12019,14.311849999999994,5320
GOU3-673,CRJ900_1184,Gouvernail de direction,11844,19.15059999999999,4351
AUT8-150,B777_3285,Autopilote,13263,20.932450000000014,7670
ECL30-377,None_6608,Éclairage d'urgence,13474,16.1151,1745
ECL30-606,A320_4124,Éclairage d'urgence,10380,17.656999999999993,4275
DIS32-617,B767_2487,Dispositif d'atterrissage d'urgence (comme les toboggans),14668,26.0182,6003
BOI22-308,B757_4876,Boîte noire (enregistreur de vol),8006,11.516899999999996,3830
VOL17-232,B737_5678,Volet de bord de fuite gauche,10239,19.30484999999999,5472
SYS9-569,CRJ900_5158,Système anti-givre,14699,19.553850000000004,7867
VOL18-068,A321_0613,Volet de bord de fuite droit,9229,19.78334999999998,6593
DIS15-265,A350_1683,Dispositifs de levage (flaps),13039,15.434849999999999,5649
TRA19-551,A350_3017,Train d'atterrissage principal gauche,8006,9.726899999999995,3028
VOL18-158,E170_5822,Volet de bord de fuite droit,10903,14.578449999999995,2794
SYS14-367,E175_6229,Système d'extinction d'incendie du moteur,12892,19.74580000000001,3240
EMP4-677,B737_0318,Empennage horizontal,8880,12.12200000000001,2452
TRA19-348,A350_3187,Train d'atterrissage principal gauche,8280,19.35200000000001,8411
SYS31-236,E175_0099,Système de conditionnement d'air,9591,18.59965,1802
TRA20-323,A330_5384,Train d'atterrissage principal droit,10868,22.42819999999998,8818
SYS10-195,A340_1943,Système d'alerte de proximité au sol (GPWS),12050,22.13749999999999,7790
AUT8-524,A340_2833,Autopilote,14351,19.03364999999999,9601
SYS36-676,A320_3805,Système de divertissement en vol,12711,14.927650000000003,5061
SYS37-047,E175_6291,Système d'éclairage de piste,66250,84.5675,3247
SYS37-153,B747_2822,Système d'éclairage de piste,8987,16.09505000000001,5375
TRA21-242,None_3415,Train d'atterrissage avant,14705,26.32075,4923
SYS33-187,B737_0274,Système d'éclairage de cabine,14003,16.56345,3316
SYS7-399,E175_4832,Système de gestion de carburant,9178,19.1947,5722
RAD11-196,B737_2584,Radar météorologique,66294,78.33810000000003,3202
SYS33-650,A321_0987,Système d'éclairage de cabine,14443,19.18944999999999,9135
AIL5-430,B777_4681,Aileron gauche,11104,20.569599999999983,3063
ORD12-367,CRJ900_1184,Ordinateur de bord,10456,20.2844,9663
SYS9-693,B777_3756,Système anti-givre,8595,18.514249999999993,1360
AIL6-675,None_2407,Aileron droit,13182,20.8293,7337
SYS36-183,A320_6028,Système de divertissement en vol,8159,15.68285,5621
REA1-359,CRJ900_5773,Réacteur droit,10066,16.2759,9602
TRA20-026,A320_4124,Train d'atterrissage principal droit,14206,23.5269,6324
GOU3-607,A330_3674,Gouvernail de direction,11872,15.182800000000004,6561
REA0-446,A321_4895,Réacteur gauche,10757,21.010549999999988,3145
SYS35-306,A380_5954,Système d'annonce publique,11928,20.667199999999994,9392
SYS9-149,B777_3756,Système anti-givre,8883,18.285450000000004,7207
AIL6-188,E170_4298,Aileron droit,72878,85.54970000000003,7851
REA1-283,CRJ900_0468,Réacteur droit,11160,22.814,5320
SYS31-127,None_2077,Système de conditionnement d'air,13608,18.459199999999996,3324
SYS24-456,A340_2275,Système de communication radio,14363,23.57745000000002,8949
RAD11-543,B747_0195,Radar météorologique,8320,13.338000000000005,2822
REA1-338,B767_1128,Réacteur droit,11003,18.553449999999998,8290
AIL5-266,E170_2490,Aileron gauche,9806,14.066899999999999,7438
TRA21-519,B767_1128,Train d'atterrissage avant,12033,17.26795,1518
ANT25-634,E175_0099,Antenne radar,13329,22.45835,4779
POR34-110,CRJ700_6475,Porte cargo,11528,18.6172,6780
AIL6-367,CRJ700_4473,Aileron droit,14734,23.4641,4355
SIE27-001,E175_4340,Siège copilote,14518,24.5857,6970
EMP4-025,A330_1938,Empennage horizontal,12659,22.65785,7028
BOI22-226,B777_4681,Boîte noire (enregistreur de vol),13980,18.477000000000004,9240
ORD12-267,E170_1384,Ordinateur de bord,11907,17.43305,2771
SYS9-697,B767_2187,Système anti-givre,11059,20.62784999999998,6589
ORD12-175,B737_0608,Ordinateur de bord,10152,11.874800000000002,9701
SPO16-518,CRJ900_6200,Spoilers,8459,14.457850000000004,5125
REA0-664,CRJ700_2805,Réacteur gauche,13003,19.30345,1193
TRA21-385,CRJ700_5389,Train d'atterrissage avant,9723,14.141450000000004,1553
SPO16-596,B767_2187,Spoilers,9101,19.78615,7671
SIE26-048,B737_0274,Siège pilote,11387,19.55505,4349
SYS28-080,A330_5024,Systèmes d'oxygène d'urgence pour les passagers,12378,17.7747,5144
REA0-691,CRJ900_1184,Réacteur gauche,11528,18.147199999999994,3585
TRA21-513,None_0118,Train d'atterrissage avant,9576,18.3024,4953
SYS10-419,E175_4487,Système d'alerte de proximité au sol (GPWS),12155,20.63824999999999,8303
SIE27-014,B767_1623,Siège copilote,10013,18.25495,8675
SIE27-456,A320_6028,Siège copilote,8673,10.52395,3689
GEN13-497,A320_2772,Générateur électrique,9865,16.014749999999996,2047
SYS37-566,E170_0564,Système d'éclairage de piste,10205,18.44574999999999,7659
POR34-324,A330_1938,Porte cargo,8096,18.68040000000001,3654
VOL18-528,CRJ900_3190,Volet de bord de fuite droit,12090,14.083499999999999,9200
AIL6-558,CRJ700_6562,Aileron droit,9085,14.887750000000002,4278
REA1-178,A321_2784,Réacteur droit,8676,12.307399999999996,7515
SYS7-470,E175_0099,Système de gestion de carburant,10806,18.176899999999993,6076
CAP39-212,B747_0620,Capteurs de vitesse du vent,12491,18.39464999999999,2820
ORD12-520,B747_0620,Ordinateur de bord,8017,12.43955,3136
ORD12-051,A380_4355,Ordinateur de bord,12133,14.75295,9518
SIE27-487,None_1084,Siège copilote,13240,57.455999999999996,8445
SIE26-243,E175_0964,Siège pilote,11953,14.685949999999997,7846
VOL17-338,CRJ900_0271,Volet de bord de fuite gauche,10601,18.76114999999999,8958
RAD11-012,A330_1938,Radar météorologique,14533,25.32295,9408
