ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
C149,E170_0702,Porte cargo,11017,0.0,7102
C347,None_5119,Ordinateur de bord,9851,52.59,5961
C303,A321_1076,Système de gestion de carburant,8033,21.91,9633
C272,A380_6627,,10596,40.38,7981
C463,CRJ700_5558,Siège copilote,13611,70.25,9419
C315,A380_1724,Gouvernail de direction,8894,29.53,2890
C531,A350_0676,Gouvernail de direction,13064,54.97,7547
C227,B757_4202,Dispositifs de levage (flaps),13427,1.85,3277
C243,B757_2191,Gouvernail de direction,12607,16.67,5829
C103,CRJ700_6766,Système d'extinction d'incendie du moteur,10650,0.0,2764
C379,None_0407,,10112,15.03,7879
C437,A350_0001,Système de gestion de carburant,9086,0.0,2026
C263,A330_2352,Générateur électrique,11918,30.73,9598
C563,A350_5769,Réacteur droit,51235,16.27,5274
C529,A330_5802,Boîte noire (enregistreur de vol),11560,0.0,5802
C015,A350_2985,Réacteur gauche,9913,20.95,5591
C097,None_4310,Système hydraulique principal,8947,3.76,2076
C126,B767_6125,Éclairage d'urgence,8417,0.0,1323
C355,A340_5350,Équipement de navigation par satellite (GPS),13864,64.68,9047
C151,B747_2347,Système d'éclairage de cabine,8930,74.87,8263
C333,B767_4309,Réacteur droit,14282,69.39,7804
C062,A350_2113,Système de divertissement en vol,8213,0.0,3135
C622,B767_3681,Volet de bord de fuite gauche,8377,1.84,6313
C685,None_5563,Dispositifs de levage (flaps),13142,31.57,2605
C368,A320_0930,Système de communication radio,11037,40.02,9407
C656,A320_3107,,11867,0.0,3577
C065,E170_4665,Réacteur gauche,11751,0.0,6000
C420,B777_2375,Porte cargo,12297,45.8,3747
C553,E170_5464,Capteurs de vitesse du vent,8202,26.8,5340
C686,B777_0171,Système d'éclairage de cabine,14290,49.95,7304
C354,B767_0488,Porte cargo,8487,23.47,9062
C164,E175_0062,Dispositifs de levage (flaps),11207,42.5,6756
C608,B757_3261,Train d'atterrissage principal gauche,11395,20.08,1986
C004,A320_6319,Dispositif d'atterrissage d'urgence (comme les toboggans),11698,0.0,8024
C168,A340_3329,Volet de bord de fuite droit,47041,72.79,1509
C185,B767_0488,Volet de bord de fuite gauche,13275,97.45,4998
C428,None_6835,Aileron gauche,14709,67.29,9123
C632,None_1978,Gouvernail de direction,10410,11.01,4312
C182,E170_2939,Boîte noire (enregistreur de vol),9960,7.4,4963
C441,B737_6517,Système d'alerte de proximité au sol (GPWS),8628,60.79,3869
C572,A350_5769,Empennage horizontal,14353,62.48,9313
C052,A340_1063,Capteurs de vitesse du vent,8392,51.82,7133
C232,A350_0026,Générateur électrique,9753,66.11,7163
C383,B747_3555,Ordinateur de bord,13430,3.19,5497
C153,A350_2113,Siège copilote,13040,0.0,4921
C230,B747_3977,Radar météorologique,9234,25.79,1486
C681,B777_0052,,10296,43.41,8065
C183,A380_3169,Gouvernail de direction,9175,71.61,6819
C643,A330_4265,Volet de bord de fuite gauche,11788,25.82,5066
C596,A350_1201,Réacteur droit,10757,24.3,8878
C567,A320_3493,Porte cargo,14451,19.36,9544
C612,A330_1498,Système de divertissement en vol,9825,38.14,9405
C121,CRJ700_5920,Aileron gauche,11768,2.13,5248
C348,B757_3371,Empennage horizontal,11341,57.18,2110
C116,A350_4306,Systèmes d'oxygène d'urgence pour les passagers,13355,159.71,3903
C614,A350_3496,Système de gestion de carburant,10068,30.34,5403
C275,A380_2615,Siège copilote,11050,0.0,9255
C229,CRJ700_0526,Système hydraulique principal,9112,0.93,4848
C363,CRJ700_6981,Ordinateur de bord,8581,56.57,3870
C495,A340_5040,Système d'annonce publique,13670,155.83,3578
C088,A340_3329,Aileron gauche,13595,70.18,3176
C081,A350_4498,Train d'atterrissage avant,13478,20.82,6659
C451,A340_1063,Réacteur droit,12507,24.44,2205
C303,None_0844,Empennage horizontal,8784,62.25,4183
C406,E170_4665,Détecteurs de fumée en cabine,12776,0.0,5002
C334,B747_4403,Système d'extinction d'incendie du moteur,8011,0.0,8475
C129,B777_2043,Système d'éclairage de cabine,14477,16.0,9091
C177,A340_6183,Système anti-givre,13946,26.42,3877
C588,E175_4812,Système de divertissement en vol,12378,39.35,7862
C597,None_2072,,13217,0.0,6760
C622,CRJ700_6130,Spoilers,14299,64.7,7263
C004,B777_0663,Antenne radar,14752,41.51,9159
C575,B747_3977,Réacteur gauche,10814,31.23,3055
C309,A320_5316,Système hydraulique principal,9143,26.03,9083
C373,B777_5303,Système d'extinction d'incendie du moteur,11700,40.2,2201
C002,A350_4845,Réacteur gauche,8352,70.76,7040
C088,None_3169,Gouvernail de direction,14643,54.32,2838
C187,A320_5619,Générateur électrique,14811,0.0,9047
C611,B757_3371,Systèmes d'oxygène d'urgence pour les passagers,10263,49.65,8790
C575,None_6835,Spoilers,14638,57.55,7790
C577,B777_0663,Système d'éclairage de cabine,14489,15.35,7695
C342,B757_5303,Train d'atterrissage principal droit,11606,67.77,1544
C633,B757_3104,Antenne radar,14017,25.94,1200
C411,None_4310,Système anti-givre,13908,72.0,2377
C065,A330_4096,Système de gestion de carburant,11144,73.89,9673
C302,A340_1180,Système de divertissement en vol,13929,75.0,5190
C601,B767_0488,Capteurs de vitesse du vent,14488,28.27,4327
C072,B777_0052,Équipement de navigation par satellite (GPS),8489,58.93,5019
C094,A320_6432,Système d'alerte de proximité au sol (GPWS),10770,45.31,6390
C020,B737_6085,Gouvernail de direction,14553,14.95,9374
C089,A330_4600,Ordinateur de bord,14584,46.81,3391
C028,B767_6488,Dispositif d'atterrissage d'urgence (comme les toboggans),9601,53.45,9916
C512,A350_2985,,11916,0.92,5428
C195,A340_4532,Siège pilote,10756,9.97,3074
C396,B767_4309,Système de communication radio,13260,38.51,5056
C441,A350_3496,Équipement de navigation par satellite (GPS),12939,28.13,6048
C110,B747_4921,Siège pilote,10238,0.74,3904
C544,B747_0434,Porte cargo,14600,33.78,1834
C160,B777_5123,Ordinateur de bord,8759,13.96,6484
C508,E170_4046,Empennage horizontal,11103,69.46,8418
C389,A340_1063,Siège pilote,14594,4.51,9736
C059,A350_5354,Aileron gauche,8065,25.32,6798
C271,A340_5086,Système d'éclairage de piste,67118,0.0,2483
C124,A350_6817,Train d'atterrissage avant,11181,71.91,8118
C360,A330_4265,Dispositifs de levage (flaps),9272,7.84,4899
C656,A350_2113,Réacteur gauche,9837,0.0,4101
C598,CRJ700_5312,Train d'atterrissage principal droit,14306,69.85,3441
C052,CRJ900_6993,Empennage horizontal,8915,1.23,3872
C590,A320_1300,Système d'éclairage de piste,8209,13.66,4745
C018,A350_6817,Train d'atterrissage principal droit,9061,10.74,5401
C464,CRJ700_1712,Système d'extinction d'incendie du moteur,11103,9.17,4844
C571,None_3668,Réacteur droit,9633,46.37,3871
C030,None_5119,Système anti-givre,12801,27.21,4626
C168,B767_4309,Dispositifs de levage (flaps),8628,39.74,4834
C144,B747_2942,Caméra de surveillance externe,13670,26.67,9144
C589,B777_5488,Système d'annonce publique,9165,8.55,1430
C373,B757_4046,Boîte noire (enregistreur de vol),9156,41.85,7212
C429,A340_5100,Système d'éclairage de cabine,14575,43.92,1130
C360,B737_2404,Radar météorologique,8338,64.06,8169
C018,A340_6797,Réacteur gauche,72633,23.97,3287
C125,A320_5619,Antenne radar,11191,0.0,1194
C614,A320_0854,Réacteur gauche,12965,20.94,3378
C103,A340_5040,Volet de bord de fuite droit,9967,27.62,7003
C540,None_6652,Système de gestion de carburant,13539,33.91,5184
C573,A330_5765,Système d'annonce publique,14054,27.21,1476
C516,B767_5911,Siège pilote,8974,0.0,1437
C283,B767_6488,Dispositifs de levage (flaps),9164,32.56,8292
C604,B737_6517,Porte cargo,8108,51.71,8003
C095,A340_2580,Train d'atterrissage principal droit,9599,68.96,2324
C073,E175_6406,Aileron gauche,14527,36.64,6692
C672,B767_4309,Système d'extinction d'incendie du moteur,8671,19.09,9386
C126,A350_0026,Réacteur gauche,10371,64.32,5400
C118,B737_3647,Système d'annonce publique,12890,279.81,4921
C234,B737_4676,Empennage horizontal,11111,12.75,1726
C258,None_4237,Aileron droit,8002,59.02,1732
C369,B767_2009,Éclairage d'urgence,8915,0.0,5102
C358,A380_5165,Système de divertissement en vol,14331,19.19,8362
C182,CRJ700_5238,Volet de bord de fuite gauche,9383,55.09,9366
C073,A350_0174,Train d'atterrissage principal droit,14751,14.28,2782
C488,B777_2435,Volet de bord de fuite droit,14177,69.84,8335
C564,B777_2653,Dispositif d'atterrissage d'urgence (comme les toboggans),12185,55.84,2126
C303,B737_6510,Ordinateur de bord,10247,39.45,3063
C447,B747_4403,Gouvernail de direction,11036,0.0,8678
C236,A321_1076,Aileron droit,14744,24.33,2211
C356,E170_2171,Système anti-givre,14085,11.95,5671
C441,A380_3169,Système hydraulique principal,8304,13.14,8721
C320,B737_4676,Siège copilote,11877,23.23,2328
C487,A350_4845,Spoilers,10065,29.34,2721
C549,CRJ700_4243,Aileron droit,11718,67.03,2239
C629,B757_3066,Caméra de surveillance externe,13144,52.79,9834
C536,B757_3371,Système d'extinction d'incendie du moteur,11234,58.82,2567
C562,CRJ700_5262,Équipement de navigation par satellite (GPS),12044,0.0,1123
C056,A350_0676,Spoilers,11987,152.06,1346
C263,B777_2375,Système d'alerte de proximité au sol (GPWS),10890,42.71,7666
C044,E175_4812,Système d'éclairage de cabine,14766,39.95,5341
C136,B767_0488,Réacteur droit,9987,10.03,7799
C687,None_1211,Boîte noire (enregistreur de vol),11504,19.66,3122
C211,B767_3557,Gouvernail de direction,8019,56.12,7300
C152,A380_1802,Boîte noire (enregistreur de vol),12296,0.0,5827
C085,B757_1459,,10225,45.5,1647
C287,A321_5790,Porte cargo,10649,17.67,2329
C388,CRJ700_5262,Générateur électrique,9527,0.0,6948
C560,A350_3371,Réacteur gauche,8078,67.16,5374
C508,CRJ700_6981,,9524,4.67,8198
C064,A350_3551,Réacteur gauche,14004,29.24,5790
C485,A350_4306,Système de conditionnement d'air,8806,58.22,4165
C136,A380_5165,Radar météorologique,9146,23.44,6063
C190,B777_0171,Aileron droit,11378,35.59,9956
C263,B757_3261,Siège copilote,8365,56.54,6089
C412,B777_0663,Système de communication radio,9742,29.43,5041
C492,B747_5628,Systèmes d'oxygène d'urgence pour les passagers,12830,37.78,4751
C288,E175_4812,Détecteurs de fumée en cabine,12189,26.8,4132
C556,B777_0052,,8533,26.22,7190
C084,A350_3371,Système d'éclairage de cabine,11676,72.45,7851
C432,B747_3555,Capteurs de vitesse du vent,11997,54.41,1487
C697,B737_6085,Réacteur gauche,14362,71.05,6472
C407,None_1978,Système d'alerte de proximité au sol (GPWS),8510,34.79,9071
C241,A320_6432,Caméra de surveillance externe,9753,49.08,1924
C425,B767_0318,Spoilers,10532,32.56,5772
C141,B767_3162,Ordinateur de bord,10055,0.0,6853
C331,B757_6748,Détecteurs de fumée en cabine,11680,0.0,3282
C157,E170_3717,Empennage horizontal,11432,9.98,7232
C566,A340_3352,Volet de bord de fuite droit,13027,70.46,3650
C655,B737_0682,Siège copilote,9781,34.06,4250
C565,A330_4600,Train d'atterrissage principal gauche,13805,6.02,7267
C210,A350_3016,Système d'éclairage de piste,8630,65.3,4158
C130,B757_1260,Ordinateur de bord,10761,52.82,5068
C551,A350_2113,Système de divertissement en vol,9025,0.0,1262
C175,A350_0026,,14065,50.0,8855
C213,A350_0001,Siège pilote,9588,0.0,9259
C672,B767_2259,Système d'éclairage de piste,8208,42.73,6132
C473,A350_5354,Système d'alerte de proximité au sol (GPWS),9762,46.81,9299
C280,None_2072,Système d'alerte de proximité au sol (GPWS),8822,0.0,6267
C172,B747_4921,Volet de bord de fuite droit,9980,67.54,5705
C119,B757_4202,Détecteurs de fumée en cabine,13105,0.47,3151
C049,B767_4309,Empennage horizontal,14626,54.23,9658
C624,B737_6085,Radar météorologique,10945,17.81,7760
C698,E170_2901,Systèmes d'oxygène d'urgence pour les passagers,9411,43.52,9149
C475,A321_6202,Détecteurs de fumée en cabine,13165,52.27,8730
C653,B737_6518,Système anti-givre,9326,45.82,8997
C346,B747_0045,,14903,32.17,6227
C261,B747_0434,Système d'éclairage de piste,10229,40.41,6074
C661,A320_5619,Système de conditionnement d'air,13275,0.0,5940
C256,CRJ900_2743,Autopilote,13820,47.81,3033
C283,A330_1256,Antenne radar,11148,8.95,3873
C460,None_6560,Train d'atterrissage principal gauche,14729,59.38,1077
C241,B777_5488,Éclairage d'urgence,10245,62.25,9794
C017,A380_2615,Volet de bord de fuite droit,10345,0.0,6555
C468,B737_6518,Caméra de surveillance externe,11210,54.42,3285
C494,CRJ700_5920,Équipement de navigation par satellite (GPS),11037,44.79,9105
C683,A321_6202,Siège copilote,9326,65.83,4588
C130,None_4133,Volet de bord de fuite gauche,11792,65.88,7456
C580,B737_6326,Radar météorologique,12049,0.0,4139
C329,CRJ700_4106,Caméra de surveillance externe,14235,4.45,4908
C543,B757_0314,Volet de bord de fuite droit,14929,0.0,1400
C014,A350_0676,Caméra de surveillance externe,14902,16.96,1600
C513,A330_0262,Capteurs de vitesse du vent,12207,15.14,2037
C127,CRJ900_6156,Aileron droit,13992,0.0,7981
C498,A330_1256,Volet de bord de fuite gauche,8110,12.31,2544
C319,A350_5832,Dispositifs de levage (flaps),11293,41.7,8016
C061,A340_5350,Système anti-givre,14553,62.11,5212
C429,A330_6737,Siège pilote,10787,0.0,1097
C060,B737_6510,Caméra de surveillance externe,13272,13.2,8142
C511,A340_5350,Système d'extinction d'incendie du moteur,13303,48.85,2666
C435,B737_6638,Dispositif d'atterrissage d'urgence (comme les toboggans),8309,66.15,4795
C238,A321_5414,Siège pilote,13588,49.09,4487
C516,CRJ700_1712,Siège copilote,8922,53.19,4173
C694,A330_4096,Dispositifs de levage (flaps),14854,4.6,3465
C498,B767_0599,,14282,0.0,2302
C650,CRJ700_5558,Train d'atterrissage principal gauche,12642,11.83,9749
C142,A330_2352,Générateur électrique,8890,50.85,9053
C610,CRJ700_6766,Système d'éclairage de cabine,9162,0.0,3288
C320,B747_0045,Système d'annonce publique,14841,1.74,6961
C329,A320_4610,Train d'atterrissage avant,14798,32.46,9389
C694,B777_5488,Systèmes d'oxygène d'urgence pour les passagers,12741,20.38,8402
C438,E170_4711,Réacteur gauche,10921,40.11,3009
C487,None_5783,Système d'annonce publique,12800,52.54,7288
C693,CRJ700_5312,Caméra de surveillance externe,13947,45.25,5379
C022,B747_1574,Empennage horizontal,13933,40.38,8827
C447,B747_0166,Ordinateur de bord,12765,49.12,4612
C664,B747_4952,Équipement de navigation par satellite (GPS),10845,0.0,9873
C489,B777_2653,Systèmes d'oxygène d'urgence pour les passagers,11483,40.06,4469
C487,E175_0062,Système d'éclairage de cabine,12250,21.39,9513
C031,CRJ900_6993,Détecteurs de fumée en cabine,11550,8.18,6813
C328,A320_2958,Système d'éclairage de cabine,11553,0.0,1958
C350,B747_0045,Système de conditionnement d'air,9789,61.51,6065
C677,None_6560,Empennage horizontal,13697,20.97,5683
C594,B757_3104,Radar météorologique,12015,43.5,2781
C201,B757_1459,Équipement de navigation par satellite (GPS),9786,12.47,8611
C225,A340_1625,,61254,2.57,6617
C530,A330_4096,Radar météorologique,9478,70.88,6704
C343,B737_0682,Détecteurs de fumée en cabine,10453,25.21,6729
C595,CRJ900_6993,Système de divertissement en vol,11782,60.43,9598
C661,A350_0001,Réacteur droit,10210,0.0,3616
C113,A340_1063,Système d'annonce publique,9888,46.62,6784
C308,CRJ700_3452,Radar météorologique,8680,37.58,8718
C430,A350_6742,Système d'éclairage de cabine,8133,62.36,9980
C603,None_6652,,13194,57.82,4378
C675,None_6087,Train d'atterrissage principal gauche,11883,0.0,5152
C337,A321_6202,Aileron gauche,8698,56.75,4765
C344,B747_2795,Capteurs de vitesse du vent,11700,5.44,6075
C015,A350_2113,Boîte noire (enregistreur de vol),11142,0.0,8949
C581,B737_3944,Équipement de navigation par satellite (GPS),9880,0.0,7286
C698,B757_4202,Systèmes d'oxygène d'urgence pour les passagers,9081,35.8,2512
C131,CRJ700_5920,Spoilers,9740,67.98,6436
C478,A320_2958,Détecteurs de fumée en cabine,13267,0.0,3844
C058,None_0192,Gouvernail de direction,8855,27.14,2743
C210,E170_3684,Éclairage d'urgence,14062,0.0,5511
C698,A350_1947,Boîte noire (enregistreur de vol),13091,0.0,8852
C359,B737_3647,,13262,11.26,1706
C097,B737_2404,Système d'éclairage de piste,8899,60.84,7202
C520,A350_4498,Train d'atterrissage principal droit,10042,37.5,5730
C489,A321_5414,Autopilote,12706,62.78,9616
C343,B777_2375,Capteurs de vitesse du vent,10421,74.73,7790
C039,A350_3371,Équipement de navigation par satellite (GPS),9677,5.88,7188
C396,E170_2901,Réacteur gauche,14618,37.95,6251
C409,A320_5619,Système de gestion de carburant,11229,0.0,4988
C645,CRJ900_6993,Système d'éclairage de piste,14275,8.01,6292
C334,A330_4096,Siège pilote,11928,1.59,2237
C408,B747_4952,Caméra de surveillance externe,9753,0.0,1758
C522,A350_0001,Volet de bord de fuite gauche,13821,0.0,8795
C633,B777_1811,Détecteurs de fumée en cabine,14284,30.66,6450
C383,A330_1256,Train d'atterrissage principal gauche,8558,7.57,1908
C420,A340_1070,Train d'atterrissage principal gauche,10971,31.31,6136
C385,A350_1947,Système d'alerte de proximité au sol (GPWS),14252,0.0,1340
C027,A340_5100,Siège pilote,12488,17.16,1684
C449,B767_4963,Siège pilote,10305,72.08,3432
C545,A340_6107,Système anti-givre,11411,43.62,8303
C107,B767_6717,Autopilote,8309,0.0,5638
C664,A320_6319,Système de gestion de carburant,9656,0.0,3180
C517,A350_3371,Système d'alerte de proximité au sol (GPWS),10602,13.1,9939
C354,CRJ700_6981,Caméra de surveillance externe,11505,39.8,8105
C514,B767_0599,Équipement de navigation par satellite (GPS),9088,0.0,1692
C001,None_4310,Équipement de navigation par satellite (GPS),9199,56.15,3266
C034,E175_6272,,9717,0.0,4580
C324,B757_2191,Système hydraulique principal,14110,11.08,1432
C588,B737_3647,Dispositifs de levage (flaps),8322,54.16,5343
C479,B737_3541,Gouvernail de direction,14355,6.81,8457
C304,B767_6717,Système de divertissement en vol,8862,0.0,5286
C579,E170_3717,Éclairage d'urgence,10613,1.9,1424
C227,A350_3551,Autopilote,8721,19.96,1608
C665,B757_6748,Siège copilote,12331,0.0,3016
C420,B757_4046,Siège copilote,12474,5.82,5937
C100,A330_4600,Système de conditionnement d'air,10948,70.04,4252
C286,B767_6488,Siège pilote,10125,62.33,7435
C169,A320_3107,Détecteurs de fumée en cabine,8592,0.0,5721
C307,None_5563,Caméra de surveillance externe,9548,73.18,4902
C446,E170_2200,,12889,64.56,5119
C032,B767_4309,Générateur électrique,10524,13.22,1959
C335,None_2072,Système anti-givre,13624,0.0,2894
C189,A330_0262,Dispositif d'atterrissage d'urgence (comme les toboggans),10356,54.55,8929
C147,A330_5765,Système d'éclairage de cabine,12102,17.58,5527
C396,A330_4096,Train d'atterrissage principal droit,13940,68.31,1168
C626,E175_6272,Gouvernail de direction,10188,0.0,4278
C111,E175_4812,Système hydraulique principal,14205,2.92,3960
C343,B737_5695,Dispositifs de levage (flaps),9097,0.0,4669
C370,None_6652,Générateur électrique,10102,56.76,8760
C463,E175_6406,Porte cargo,10090,48.57,3090
C511,B757_6748,Volet de bord de fuite gauche,13950,0.0,3100
C621,E170_3104,Dispositif d'atterrissage d'urgence (comme les toboggans),9965,0.0,7690
C187,B757_2191,Systèmes d'oxygène d'urgence pour les passagers,12935,58.39,2403
C695,A340_3174,Volet de bord de fuite droit,10373,9.92,7143
C077,B777_1811,Capteurs de vitesse du vent,49861,58.77,2662
C004,CRJ700_4106,Train d'atterrissage principal gauche,9655,59.71,2189
